Entity,Code,Day,75+_start,75-79_start,60-64_start,0-17_start,80+_start,65-69_start,70-74_start,18-24_start,65-74_start,45-54_start,50-54_start,55-59_start,50-59_start,35-44_start,18-29_start,70-79_start,25-49_start,25-34_start,60-69_start,30-39_start,40-49_start,55-64_start,12-17_start,10-19_start,20-29_start,0-9_start,12-15_start,16-19_start,5-11_start,80-89_start,90-99_start,15-17_start,0-4_start,5-9_start,10-14_start
Israel,ISR,2021-01-17,,,,,,,,,,,,,47.4,,,85.6,,,67.9,14.5,26,,,,9.7,,,,,78.8,81.5,,,,
Israel,ISR,2021-01-18,,,,,,,,,,,,,49.6,,,86.3,,,68.7,15.2,28,,,,10.6,,,,,79.5,82,,,,
Israel,ISR,2021-01-19,,,,,,,,,,,,,50.7,,,86.7,,,69.1,15.6,29.2,,,,11.5,,,,,79.8,82.4,,,,
Israel,ISR,2021-01-20,,,,,,,,,,,,,52.8,,,87.6,,,70,16.6,31.9,,,,13.1,,,,,80.7,83.1,,,,
Israel,ISR,2021-01-21,,,,,,,,,,,,,55,,,88.6,,,71,18.2,35.5,,,,14.2,,,,,81.6,84,,,,
Israel,ISR,2021-01-22,,,,,,,,,,,,,55.8,,,88.8,,,71.3,18.9,36.9,,,,14.6,,,,,81.8,84.2,,,,
Israel,ISR,2021-01-23,,,,,,,,,,,,,56.5,,,89,,,71.6,19.4,38.2,,,,15,,,,,82,84.4,,,,
Israel,ISR,2021-01-24,,,,,,,,,,,,,57.6,,,89.4,,,72.1,20.3,40.2,,,,15.9,,,,,82.5,84.9,,,,
Israel,ISR,2021-01-25,,,,,,,,,,,,,59.1,,,90.2,,,72.9,21.5,42.3,,,,17.2,,,,,83.3,85.9,,,,
Israel,ISR,2021-01-26,,,,,,,,,,,,,60.4,,,90.9,,,73.6,23,44.5,,,,18.7,,,,,83.9,86.6,,,,
Israel,ISR,2021-01-27,,,,,,,,,,,,,61,,,91.1,,,73.9,23.7,45.6,,,,19.5,,,,,84.2,86.9,,,,
Israel,ISR,2021-01-28,,,,,,,,,,,,,62.7,,,91.7,,,74.6,26,48.3,,,,21.1,,,,,84.8,87.5,,,,
Israel,ISR,2021-01-29,,,,,,,,,,,,,63.1,,,91.8,,,74.8,26.9,49.1,,,,21.6,,,,,84.9,87.6,,,,
Israel,ISR,2021-01-30,,,,,,,,,,,,,63.6,,,91.9,,,75,27.8,50,,,,22.1,,,,,85,87.6,,,,
Israel,ISR,2021-01-31,,,,,,,,,,,,,64.5,,,92.3,,,75.4,29.5,51.6,,,,23,,,,,85.3,88,,,,
Israel,ISR,2021-02-01,,,,,,,,,,,,,65.6,,,92.7,,,75.9,31.7,53.2,,,,24.7,,,,,85.7,88.5,,,,
Israel,ISR,2021-02-02,,,,,,,,,,,,,66.4,,,93.1,,,76.3,33.3,54.5,,,,26,,,,,86.1,89,,,,
Israel,ISR,2021-02-03,,,,,,,,,,,,,67.2,,,93.5,,,76.7,34.9,55.7,,,,27.3,,,,,86.5,89.5,,,,
Israel,ISR,2021-02-04,,,,,,,,,,,,,67.9,,,93.7,,,77,36.8,56.7,,,,29,,,,,86.9,89.8,,,,
Israel,ISR,2021-02-05,,,,,,,,,,,,,68.2,,,93.8,,,77.1,37.6,57.1,,,,29.5,,,,,86.9,89.9,,,,
Israel,ISR,2021-02-06,,,,,,,,,,,,,68.4,,,93.9,,,77.3,38.4,57.5,,,,30.2,,,,,87,90,,,,
Israel,ISR,2021-02-07,,,,,,,,,,,,,69,,,94.2,,,77.6,39.8,58.3,,,,31.5,,,,,87.3,90.4,,,,
Israel,ISR,2021-02-08,,,,,,,,,,,,,69.4,,,94.4,,,77.8,40.9,58.8,,,,32.6,,,,,87.5,90.6,,,,
Israel,ISR,2021-02-09,,,,,,,,,,,,,70,,,94.6,,,78.1,42.3,59.6,,,,34,,,,,87.8,91,,,,
Israel,ISR,2021-02-10,,,,,,,,,,,,,71.2,,,95,,,78.7,45,61.2,,,,36.6,,,,,88.2,91.4,,,,
Israel,ISR,2021-02-11,,,,,,,,,,,,,72.1,,,95.3,,,79.1,46.9,62.3,,,,38.6,,,,,88.4,91.7,,,,
Israel,ISR,2021-02-12,,,,,,,,,,,,,72.3,,,95.4,,,79.2,47.4,62.6,,,,39.1,,,,,88.5,91.7,,,,
Israel,ISR,2021-02-13,,,,,,,,,,,,,72.8,,,95.6,,,79.5,48.5,63.3,,,,40.3,,,,,88.7,91.9,,,,
Israel,ISR,2021-02-14,,,,,,,,,,,,,73.7,,,95.9,,,80,50.3,64.4,,,,42.1,,,,,89,92.2,,,,
Israel,ISR,2021-02-15,,,,,,,,,,,,,74.7,,,96.3,,,80.5,52.2,65.7,,,,44.1,,,,,89.4,92.6,,,,
Israel,ISR,2021-02-16,,,,,,,,,,,,,75.6,,,96.8,,,81.1,54,66.9,,,,46.2,,,,,89.7,92.9,,,,
Israel,ISR,2021-02-17,,,,,,,,,,,,,76.3,,,97,,,81.4,55.5,67.9,,,,47.9,,,,,89.9,93.1,,,,
Israel,ISR,2021-02-18,,,,,,,,,,,,,77.3,,,97.2,,,81.9,57.5,69.3,,,,49.8,,,,,90.1,93.3,,,,
Israel,ISR,2021-02-19,,,,,,,,,,,,,77.7,,,97.3,,,82,58.2,69.8,,,,50.5,,,,,90.1,93.3,,,,
Israel,ISR,2021-02-21,,,,,,,,,,,,,79.1,,,97.9,,,82.8,60.8,71.6,,,,53.5,,,,,90.6,93.7,,,,
Israel,ISR,2021-02-22,,,,,,,,,,,,,79.9,,,98.3,,,83.3,62.5,72.7,,,,55.2,,,,,91,94.1,,,,
Israel,ISR,2021-02-23,,,,,,,,,,,,,79.2,,,93,,,83.2,63.8,72.7,,,,56.3,,,,,90.2,92.8,,,,
Israel,ISR,2021-02-24,,,,,,,,,,,,,79.9,,,93.3,,,83.6,65.1,73.5,,,,57.8,,,,,90.5,93.1,,,,
Israel,ISR,2021-02-25,,,,,,,,,,,,,80.4,,,93.5,,,83.9,66.1,74.2,,,,58.8,,,,,90.8,93.4,,,,
Israel,ISR,2021-02-26,,,,,,,,,,,,,80.7,,,93.6,,,84.1,66.7,74.7,,,,59.4,,,,,90.9,93.5,,,,
Israel,ISR,2021-02-27,,,,,,,,,,,,,80.9,,,93.7,,,84.2,67.1,74.9,,,,59.8,,,,,91,93.6,,,,
Israel,ISR,2021-02-28,,,,,,,,,,,,,81.4,,,93.9,,,84.4,67.8,75.5,,,,60.7,,,,,91.2,93.7,,,,
Israel,ISR,2021-03-01,,,,,,,,,,,,,81.7,,,94.1,,,84.7,68.4,75.9,,,,61.2,,,,,91.4,93.9,,,,
Israel,ISR,2021-03-02,,,,,,,,,,,,,82.4,,,94.5,,,85.2,69.6,76.7,,,,62.6,,,,,91.7,94.3,,,,
Israel,ISR,2021-03-03,,,,,,,,,,,,,83,,,94.8,,,85.5,70.4,77.3,,,,63.4,,,,,92,94.5,,,,
Israel,ISR,2021-03-04,,,,,,,,,,,,,83.5,,,95.1,,,85.9,71.2,78,,,,64.4,,,,,92.3,94.7,,,,
Israel,ISR,2021-03-05,,,,,,,,,,,,,83.8,,,95.2,,,86.1,71.6,78.3,,,,64.7,,,,,92.4,94.8,,,,
Israel,ISR,2021-03-06,,,,,,,,,,,,,83.9,,,95.2,,,86.2,71.8,78.4,,,,65,,,,,92.4,94.9,,,,
Israel,ISR,2021-03-07,,,,,,,,,,,,,84.4,,,95.5,,,86.5,72.4,78.9,,,,65.8,,,,,92.6,95.1,,,,
Israel,ISR,2021-03-08,,,,,,,,,,,,,84.8,,,95.7,,,86.7,73.1,79.5,,,,66.5,,,,,92.8,95.3,,,,
Israel,ISR,2021-03-09,,,,,,,,,,,,,85.2,,,95.8,,,86.9,73.9,80,,,,67.2,,,,,93,95.5,,,,
Israel,ISR,2021-03-10,,,,,,,,,,,,,85.8,,,96,,,87.2,74.8,80.8,,,,68.3,,,,,93.2,95.7,,,,
Israel,ISR,2021-03-11,,,,,,,,,,,,,86.3,,,96.1,,,87.4,75.6,81.4,,,,69,,,,,93.3,95.9,,,,
Israel,ISR,2021-03-12,,,,,,,,,,,,,86.4,,,96.2,,,87.5,75.9,81.6,,,,69.3,,,,,93.4,95.9,,,,
Israel,ISR,2021-03-13,,,,,,,,,,,,,86.5,,,96.2,,,87.6,76,81.7,,,,69.5,,,,,93.4,95.9,,,,
Israel,ISR,2021-03-14,,,,,,,,,,,,,86.9,,,96.3,,,87.8,76.9,82.3,,,,70.3,,,,,93.5,96.1,,,,
Israel,ISR,2021-03-15,,,,,,,,,,,,,87.3,,,96.4,,,87.9,77.7,82.9,,,,71.1,,,,,93.6,96.2,,,,
Israel,ISR,2021-03-16,,,,,,,,,,,,,86.4,,,96.5,,,87.9,75.8,81.4,,,,69.9,,,,,93.8,96.3,,,,
Israel,ISR,2021-03-17,,,,,,,,,,,,,86.6,,,96.6,,,88,76.1,81.6,,,,70.4,,,,,93.9,96.4,,,,
Israel,ISR,2021-03-18,,,,,,,,,,,,,86.1,,,96.7,,,88,75.7,81,,,,70.7,,,,,94,96.5,,,,
Israel,ISR,2021-03-19,,,,,,,,,,,,,86.2,,,96.7,,,88,75.9,81.1,,,,70.8,,,,,94,96.5,,,,
Israel,ISR,2021-03-20,,,,,,,,,,,,,86.3,,,96.8,,,88.1,76,81.2,,,,71,,,,,94,96.6,,,,
Israel,ISR,2021-03-21,,,,,,,,,,,,,86.4,,,96.8,,,88.2,76.3,81.4,,,,71.3,,,,,94.1,96.7,,,,
Israel,ISR,2021-03-22,,,,,,,,,,,,,86.6,,,96.9,,,88.3,76.5,81.6,,,,71.7,,,,,94.2,96.8,,,,
Israel,ISR,2021-03-23,,,,,,,,,,,,,86.6,,,96.9,,,88.3,76.6,81.6,,,,71.7,,,,,94.2,96.8,,,,
Israel,ISR,2021-03-24,,,,,,,,,,,,,86.7,,,97,,,88.4,76.8,81.8,,,,72,,,,,94.3,96.9,,,,
Israel,ISR,2021-03-25,,,,,,,,,,,,,86.8,,,97.1,,,88.5,77,81.9,,,,72.2,,,,,94.3,97,,,,
Israel,ISR,2021-03-26,,,,,,,,,,,,,86.9,,,97.1,,,88.5,77.1,82,,,,72.3,,,,,94.4,97,,,,
Israel,ISR,2021-03-28,,,,,,,,,,,,,86.9,,,97.1,,,88.5,77.1,82,,,,72.4,,,,,94.4,97,,,,
Israel,ISR,2021-03-29,,,,,,,,,,,,,87,,,97.1,,,88.6,77.3,82.1,,,,72.6,,,,,94.4,97.1,,,,
Israel,ISR,2021-03-30,,,,,,,,,,,,,87.1,,,97.2,,,88.6,77.4,82.2,,,,72.7,,,,,94.5,97.3,,,,
Israel,ISR,2021-03-31,,,,,,,,,,,,,87.2,,,97.3,,,88.7,77.6,82.3,,,,72.9,,,,,94.6,97.4,,,,
Israel,ISR,2021-04-01,,,,,,,,,,,,,87.3,,,97.3,,,88.8,77.7,82.5,,,,73.1,,,,,94.7,97.5,,,,
Israel,ISR,2021-04-02,,,,,,,,,,,,,87.3,,,97.3,,,88.8,77.7,82.5,,,,73.1,,,,,94.7,97.5,,,,
Israel,ISR,2021-04-03,,,,,,,,,,,,,87.3,,,97.3,,,88.8,77.8,82.5,,,,73.2,,,,,94.7,97.5,,,,
Israel,ISR,2021-04-04,,,,,,,,,,,,,87.5,,,97.4,,,88.9,78,82.7,,,,73.5,,,,,94.8,97.6,,,,
Israel,ISR,2021-04-05,,,,,,,,,,,,,87.6,,,97.5,,,89,78.2,82.8,,,,73.7,,,,,94.8,97.7,,,,
Israel,ISR,2021-04-06,,,,,,,,,,,,,87.6,,,97.5,,,89,78.3,82.9,,,,73.8,,,,,94.9,97.8,,,,
Israel,ISR,2021-04-07,,,,,,,,,,,,,87.8,,,97.6,,,89.1,78.5,83,,,,74,,,,,95,98,,,,
Israel,ISR,2021-04-08,,,,,,,,,,,,,87.9,,,97.7,,,89.2,78.7,83.1,,,,74.3,,,,,95.1,98.2,,,,
Israel,ISR,2021-04-09,,,,,,,,,,,,,87.9,,,97.7,,,89.2,78.8,83.2,,,,74.3,,,,,95.1,98.2,,,,
Israel,ISR,2021-04-10,,,,,,,,,,,,,87.9,,,97.7,,,89.2,78.8,83.2,,,,74.4,,,,,95.1,98.2,,,,
Israel,ISR,2021-04-11,,,,,,,,,,,,,88,,,97.8,,,89.3,79,83.4,,,,74.6,,,,,95.2,98.3,,,,
Israel,ISR,2021-04-12,,,,,,,,,,,,,88.1,,,97.8,,,89.4,79.1,83.4,,,,74.8,,,,,95.3,98.4,,,,
Israel,ISR,2021-04-13,,,,,,,,,,,,,88.2,,,97.9,,,89.4,79.2,83.5,,,,74.9,,,,,95.3,98.5,,,,
Israel,ISR,2021-04-14,,,,,,,,,,,,,88.3,,,97.9,,,89.5,79.3,83.6,,,,75,,,,,95.4,98.7,,,,
Israel,ISR,2021-04-15,,,,,,,,,,,,,88.3,,,97.9,,,89.5,79.3,83.6,,,,75,,,,,95.4,98.7,,,,
Israel,ISR,2021-04-16,,,,,,,,,,,,,88.3,,,98,,,89.5,79.4,83.6,,,,75.1,,,,,95.4,98.7,,,,
Israel,ISR,2021-04-17,,,,,,,,,,,,,88.3,,,98,,,89.5,79.4,83.7,,,,75.1,,,,,95.4,98.7,,,,
Israel,ISR,2021-04-18,,,,,,,,,,,,,88.4,,,98,,,89.5,79.5,83.7,,,,75.2,,,,,95.5,98.8,,,,
Israel,ISR,2021-04-19,,,,,,,,,,,,,88.4,,,98,,,89.6,79.5,83.8,,,,75.3,,,,,95.5,98.8,,,,
Israel,ISR,2021-04-20,,,,,,,,,,,,,88.5,,,98.1,,,89.7,79.8,83.9,,,,75.5,,,,,95.6,98.9,,,,
Israel,ISR,2021-04-21,,,,,,,,,,,,,88.6,,,98.1,,,89.7,79.9,84,,,,75.7,,,,,95.6,99,,,,
Israel,ISR,2021-04-22,,,,,,,,,,,,,88.7,,,98.2,,,89.8,80,84.1,,,,75.8,,,,,95.7,99,,,,
Israel,ISR,2021-04-23,,,,,,,,,,,,,88.7,,,98.2,,,89.8,80,84.1,,,,75.8,,,,,95.7,99.1,,,,
Israel,ISR,2021-04-24,,,,,,,,,,,,,88.7,,,98.2,,,89.8,80,84.1,,,,75.8,,,,,95.7,99.1,,,,
Israel,ISR,2021-04-25,,,,,,,,,,,,,88.8,,,98.2,,,89.8,80.1,84.2,,,,76,,,,,95.7,99.1,,,,
Israel,ISR,2021-04-26,,,,,,,,,,,,,88.8,,,98.3,,,89.9,80.2,84.3,,,,76.1,,,,,95.7,99.2,,,,
Israel,ISR,2021-04-27,,,,,,,,,,,,,88.9,,,98.3,,,89.9,80.3,84.3,,,,76.2,,,,,95.8,99.2,,,,
Israel,ISR,2021-04-28,,,,,,,,,,,,,89,,,98.3,,,90,80.4,84.4,,,,76.3,,,,,95.8,99.3,,,,
Israel,ISR,2021-04-29,,,,,,,,,,,,,89,,,98.4,,,90,80.4,84.4,,,,76.3,,,,,95.9,99.3,,,,
Israel,ISR,2021-04-30,,,,,,,,,,,,,89.1,,,98.4,,,90,80.5,84.5,,,,76.4,,,,,95.9,99.3,,,,
Israel,ISR,2021-05-02,,,,,,,,,,,,,89,,,98.4,,,90,80.5,84.4,,,,76.4,,,,,95.9,99.3,,,,
Israel,ISR,2021-05-03,,,,,,,,,,,,,89,,,98.4,,,90,80.5,84.5,,,,76.5,,,,,95.9,99.4,,,,
Israel,ISR,2021-05-04,,,,,,,,,,,,,89.1,,,98.4,,,90.1,80.6,84.5,,,,76.6,,,,,95.9,99.4,,,,
Israel,ISR,2021-05-05,,,,,,,,,,,,,89.1,,,98.5,,,90.1,80.7,84.6,,,,76.6,,,,,96,99.4,,,,
Israel,ISR,2021-05-06,,,,,,,,,,,,,89.2,,,98.5,,,90.1,80.8,84.6,,,,76.7,,,,,96,99.4,,,,
Israel,ISR,2021-05-07,,,,,,,,,,,,,89.2,,,98.5,,,90.1,80.8,84.7,,,,76.7,,,,,96,99.5,,,,
Israel,ISR,2021-05-08,,,,,,,,,,,,,89.2,,,98.5,,,90.1,80.8,84.7,,,,76.7,,,,,96,99.5,,,,
Israel,ISR,2021-05-09,,,,,,,,,,,,,89.2,,,98.5,,,90.2,80.8,84.7,,,,76.8,,,,,96,99.5,,,,
Israel,ISR,2021-05-10,,,,,,,,,,,,,89.3,,,98.5,,,90.2,80.9,84.7,,,,76.9,,,,,96,99.5,,,,
Israel,ISR,2021-05-11,,,,,,,,,,,,,89.3,,,98.5,,,90.2,80.9,84.8,,,,76.9,,,,,96,99.5,,,,
Israel,ISR,2021-05-12,,,,,,,,,,,,,89.3,,,98.6,,,90.2,81,84.8,,,,76.9,,,,,96.1,99.6,,,,
Israel,ISR,2021-05-13,,,,,,,,,,,,,89.3,,,98.6,,,90.2,81,84.8,,,,77,,,,,96.1,99.6,,,,
Israel,ISR,2021-05-14,,,,,,,,,,,,,89.4,,,98.6,,,90.2,81,84.8,,,,77,,,,,96.1,99.6,,,,
Israel,ISR,2021-05-15,,,,,,,,,,,,,89.4,,,98.6,,,90.2,81,84.8,,,,77,,,,,96.1,99.6,,,,
Israel,ISR,2021-05-16,,,,,,,,,,,,,89.4,,,98.6,,,90.2,81,84.8,,,,77,,,,,96.1,99.6,,,,
Israel,ISR,2021-05-17,,,,,,,,,,,,,89.4,,,98.6,,,90.2,81,84.8,,,,77,,,,,96.1,99.6,,,,
Israel,ISR,2021-05-18,,,,,,,,,,,,,89.4,,,98.6,,,90.3,81.1,84.9,,,,77.1,,,,,96.1,99.6,,,,
Israel,ISR,2021-05-19,,,,,,,,,,,,,89.4,,,98.6,,,90.3,81.1,84.9,,,,77.1,,,,,96.1,99.7,,,,
Israel,ISR,2021-05-20,,,,,,,,,,,,,89.4,,,98.6,,,90.3,81.2,84.9,,,,77.1,,,,,96.1,99.7,,,,
Israel,ISR,2021-05-21,,,,,,,,,,,,,89.4,,,98.6,,,90.3,81.2,84.9,,,,77.2,,,,,96.1,99.7,,,,
Israel,ISR,2021-05-22,,,,,,,,,,,,,89.5,,,98.6,,,90.3,81.2,84.9,,,,77.2,,,,,96.1,99.7,,,,
Israel,ISR,2021-05-23,,,,,,,,,,,,,89.2,,,97.8,,,90.2,81.2,84.9,,,,77.1,,,,,95.5,98,,,,
Israel,ISR,2021-05-24,,,,,,,,,,,,,89.2,,,97.8,,,90.3,81.2,84.9,,,,77.2,,,,,95.5,98.1,,,,
Israel,ISR,2021-05-25,,,,,,,,,,,,,89.3,,,97.8,,,90.3,81.3,84.9,,,,77.2,,,,,95.6,98.1,,,,
Israel,ISR,2021-05-26,,,,,,,,,,,,,89.3,,,97.9,,,90.3,81.3,85,,,,77.2,,,,,95.6,98.2,,,,
Israel,ISR,2021-05-27,,,,,,,,,,,,,89.3,,,97.9,,,90.3,81.3,85,,,,77.2,,,,,95.6,98.2,,,,
Israel,ISR,2021-05-28,,,,,,,,,,,,,89.3,,,97.9,,,90.3,81.3,85,,,,77.3,,,,,95.7,98.3,,,,
Israel,ISR,2021-05-29,,,,,,,,,,,,,89.3,,,97.9,,,90.3,81.3,85,,,,77.3,,,,,95.7,98.3,,,,
Israel,ISR,2021-05-30,,,,,,,,,,,,,89.4,,,98,,,90.3,81.4,85,,,,77.3,,,,,95.7,98.3,,,,
Israel,ISR,2021-05-31,,,,,,,,,,,,,89.4,,,98,,,90.3,81.4,85,,,,77.3,,,,,95.7,98.4,,,,
Israel,ISR,2021-06-01,,,,,,,,,,,,,89.4,,,98,,,90.3,81.4,85,,,,77.4,,,,,95.7,98.4,,,,
Israel,ISR,2021-06-02,,,,,,,,,,,,,89.4,,,98.1,,,90.3,81.4,85,,,,77.4,,,,,95.8,98.5,,,,
Israel,ISR,2021-06-03,,,,,,,,,,,,,89.4,,,98.1,,,90.4,81.4,85,,,,77.4,,,,,95.8,98.5,,,,
Israel,ISR,2021-06-04,,,,,,,,,,,,,89.4,,,98.1,,,90.4,81.4,85,,,,77.4,,,,,95.8,98.5,,,,
Israel,ISR,2021-06-05,,,,,,,,,,,,,89.4,,,98.1,,,90.4,81.4,85.1,,,,77.5,,,,,95.8,98.6,,,,
Israel,ISR,2021-06-06,,,,,,,,,,,,,89.5,,,98.2,,,90.4,81.5,85.1,,,,77.5,,,,,95.8,98.7,,,,
Israel,ISR,2021-06-07,,,,,,,,,,,,,89.5,,,98.2,,,90.4,81.5,85.1,,,,77.5,,,,,95.9,98.7,,,,
Israel,ISR,2021-06-10,,,,,,,,,,,,,89.5,,,98.3,,,90.4,81.6,85.1,,,,77.6,,,,,95.9,98.8,,,,
Israel,ISR,2021-06-11,,,,,,,,,,,,,89.5,,,98.3,,,90.4,81.6,85.1,,,,77.6,,,,,95.9,98.9,,,,
Israel,ISR,2021-06-12,,,,,,,,,,,,,89.6,,,98.3,,,90.4,81.6,85.1,,,,77.6,,,,,96,99,,,,
Israel,ISR,2021-06-13,,,,,,,,,,,,,89.6,,,98.3,,,90.4,81.6,85.2,,,,77.6,,,,,96,99,,,,
Israel,ISR,2021-06-14,,,,,,,,,,,,,89.6,,,98.4,,,90.5,81.6,85.2,,,,77.7,,,,,96,99.1,,,,
Israel,ISR,2021-06-15,,,,,,,,,,,,,89.6,,,98.4,,,90.5,81.6,85.2,,,,77.7,,,,,96,99.1,,,,
Israel,ISR,2021-06-16,,,,,,,,,,,,,89.6,,,98.4,,,90.5,81.7,85.2,,,,77.7,,,,,96.1,99.2,,,,
Israel,ISR,2021-06-17,,,,,,,,,,,,,89.7,,,98.5,,,90.5,81.7,85.2,,,,77.7,,,,,96.1,99.2,,,,
Israel,ISR,2021-06-18,,,,,,,,,,,,,89.7,,,98.5,,,90.5,81.7,85.2,,,,77.8,,,,,96.1,99.3,,,,
Israel,ISR,2021-06-19,,,,,,,,,,,,,89.7,,,98.5,,,90.5,81.7,85.2,,,,77.8,,,,,96.1,99.3,,,,
Israel,ISR,2021-06-20,,,,,,,,,,,,,89.7,,,98.5,,,90.5,81.7,85.3,,,,77.8,,,,,96.2,99.4,,,,
Israel,ISR,2021-06-21,,,,,,,,,,,,,89.7,,,98.6,,,90.5,81.8,85.3,,,,77.9,,,,,96.2,99.4,,,,
Israel,ISR,2021-06-22,,,,,,,,,,,,,89.7,,,98.6,,,90.5,81.8,85.3,,,,77.9,,,,,96.2,99.5,,,,
Israel,ISR,2021-06-23,,,,,,,,,,,,,89.8,,,98.6,,,90.5,81.8,85.3,,,,77.9,,,,,96.2,99.5,,,,
Israel,ISR,2021-06-24,,,,,,,,,,,,,89.8,,,98.7,,,90.6,81.9,85.4,,,,78,,,,,96.3,99.6,,,,
Israel,ISR,2021-06-25,,,,,,,,,,,,,89.8,,,98.7,,,90.6,81.9,85.4,,,,78,,,,,96.3,99.6,,,,
Israel,ISR,2021-06-26,,,,,,,,,,,,,89.9,,,98.7,,,90.6,81.9,85.4,,,,78,,,,,96.3,99.7,,,,
Israel,ISR,2021-06-27,,,,,,,,,,,,,88.9,,,95.1,,,90.4,82.1,85.4,,,,77.6,,,,,93.6,92.9,,,,
Israel,ISR,2021-06-28,,,,,,,,,,,,,89,,,95.1,,,90.4,82.2,85.5,,,,77.7,,,,,93.6,92.9,,,,
Israel,ISR,2021-06-29,,,,,,,,,,,,,89,,,95.2,,,90.4,82.2,85.5,,,,77.7,,,,,93.6,92.9,,,,
Israel,ISR,2021-06-30,,,,,,,,,,,,,89,,,95.2,,,90.5,82.3,85.5,,,,77.8,,,,,93.6,92.9,,,,
Israel,ISR,2021-07-01,,,,,,,,,,,,,89.1,,,95.2,,,90.5,82.4,85.6,,,,77.9,,,,,93.7,93,,,,
Israel,ISR,2021-07-02,,,,,,,,,,,,,89.1,,,95.2,,,90.5,82.4,85.7,,,,77.9,,,,,93.7,93,,,,
Israel,ISR,2021-07-03,,,,,,,,,,,,,89.1,,,95.2,,,90.5,82.4,85.7,,,,77.9,,,,,93.7,93,,,,
Israel,ISR,2021-07-04,,,,,,,,,,,,,89.2,,,95.2,,,90.5,82.5,85.7,,,,78,,,,,93.7,93,,,,
Israel,ISR,2021-07-05,,,,,,,,,,,,,89.2,,,95.3,,,90.6,82.6,85.8,,,,78.1,,,,,93.7,93,,,,
Israel,ISR,2021-07-06,,,,,,,,,,,,,89.3,,,95.3,,,90.6,82.6,85.8,,,,78.1,,,,,93.7,93,,,,
Israel,ISR,2021-07-07,,,,,,,,,,,,,89.3,,,95.3,,,90.6,82.7,85.9,,,,78.2,,,,,93.8,93.1,,,,
Israel,ISR,2021-07-08,,,,,,,,,,,,,89.4,,,95.3,,,90.7,82.8,86,,,,78.4,,,,,93.8,93.2,,,,
Israel,ISR,2021-07-09,,,,,,,,,,,,,89.4,,,95.4,,,90.7,82.8,86,,,,78.4,,,,,93.8,93.2,,,,
Israel,ISR,2021-07-10,,,,,,,,,,,,,89.4,,,95.4,,,90.7,82.9,86,,,,78.4,,,,,93.8,93.2,,,,
Israel,ISR,2021-07-11,,,,,,,,,,,,,89.4,,,95.4,,,90.7,82.9,86.1,,,,78.5,,,,,93.8,93.2,,,,
Israel,ISR,2021-07-12,,,,,,,,,,,,,89.4,,,95.4,,,90.7,82.9,86.1,,,,78.5,,,,,93.8,93.2,,,,
Israel,ISR,2021-07-13,,,,,,,,,,,,,89.5,,,95.4,,,90.7,82.9,86.1,,,,78.5,,,,,93.9,93.2,,,,
Israel,ISR,2021-07-14,,,,,,,,,,,,,89.5,,,95.4,,,90.7,82.9,86.1,,,,78.6,,,,,93.9,93.2,,,,
Israel,ISR,2021-07-15,,,,,,,,,,,,,89.5,,,95.4,,,90.8,83,86.1,,,,78.6,,,,,93.9,93.2,,,,
Israel,ISR,2021-07-16,,,,,,,,,,,,,89.5,,,95.4,,,90.8,83,86.1,,,,78.6,,,,,93.9,93.2,,,,
Israel,ISR,2021-07-17,,,,,,,,,,,,,89.5,,,95.4,,,90.8,83,86.1,,,,78.6,,,,,93.9,93.2,,,,
Israel,ISR,2021-07-18,,,,,,,,,,,,,89.5,,,95.4,,,90.8,83,86.2,,,,78.7,,,,,93.9,93.2,,,,
Israel,ISR,2021-07-19,,,,,,,,,,,,,89.5,,,95.4,,,90.8,83,86.2,,,,78.7,,,,,93.9,93.2,,,,
Israel,ISR,2021-07-20,,,,,,,,,,,,,89.5,,,95.4,,,90.8,83.1,86.2,,,,78.7,,,,,93.9,93.3,,,,
Israel,ISR,2021-07-21,,,,,,,,,,,,,89.6,,,95.4,,,90.8,83.1,86.2,,,,78.7,,,,,93.9,93.3,,,,
Israel,ISR,2021-07-22,,,,,,,,,,,,,89.6,,,95.4,,,90.8,83.1,86.2,,,,78.8,,,,,93.9,93.3,,,,
Israel,ISR,2021-07-23,,,,,,,,,,,,,89.6,,,95.4,,,90.8,83.1,86.2,,,,78.8,,,,,93.9,93.3,,,,
Israel,ISR,2021-07-24,,,,,,,,,,,,,89.6,,,95.4,,,90.8,83.1,86.2,,,,78.8,,,,,93.9,93.3,,,,
Israel,ISR,2021-07-25,,,,,,,,,,,,,89.6,,,95.5,,,90.8,83.1,86.3,,,,78.8,,,,,93.9,93.3,,,,
Israel,ISR,2021-07-26,,,,,,,,,,,,,89.6,,,95.5,,,90.8,83.2,86.3,,,,78.9,,,,,94,93.3,,,,
Israel,ISR,2021-07-27,,,,,,,,,,,,,89.6,,,95.5,,,90.9,83.2,86.3,,,,78.9,,,,,94,93.4,,,,
Israel,ISR,2021-07-28,,,,,,,,,,,,,89.7,,,95.5,,,90.9,83.3,86.3,,,,79,,,,,94,93.4,,,,
Israel,ISR,2021-07-29,,,,,,,,,,,,,89.7,,,95.5,,,90.9,83.3,86.4,,,,79,,,,,94,93.4,,,,
Israel,ISR,2021-07-30,,,,,,,,,,,,,89.7,,,95.5,,,90.9,83.3,86.4,,,,79,,,,,94,93.4,,,,
